subject,froi,task1,task2,effect1,effect2,fisher_z
059,LPostTemp,EventsOrig,SWNloc,Perc_sent,N,1.3173612239597574
059,LAngG,EventsOrig,SWNloc,Perc_sent,N,0.3423214273101883
059,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.36346510238964647
059,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.1627990355468447
059,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.34354583088397295
059,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.7366743819239847
059,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,1.196616183564306
059,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,-0.06812765309403182
059,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.4749777402689863
059,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.38273151155339846
059,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.6077133749266405
059,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,1.170455789322151
059,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,1.292658351806812
059,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.2778859548261817
059,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.7214939616732957
059,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.3396530471105947
059,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.3586125083460796
059,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.8205804663723582
059,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,1.546279295238406
059,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.015330956681972902
059,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.4537648183535407
059,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.33916660616691147
059,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.31816484975271064
059,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.0484714843919414
059,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.209072419006638
059,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,-0.18630005349456968
056,LIFG_orb,SWNloc,SWNloc,S,S,1.052649445817276
056,LIFG,SWNloc,SWNloc,S,S,0.3791856291191548
056,LMFG,SWNloc,SWNloc,S,S,0.8142861964386268
056,LAntTemp,SWNloc,SWNloc,S,S,0.5502692537854964
056,LPostTemp,SWNloc,SWNloc,S,S,1.4571174887818543
056,LAngG,SWNloc,SWNloc,S,S,0.3258588715963318
056,LIFG_orb,SWNloc,SWNloc,S,W,1.0810488716639817
056,LIFG,SWNloc,SWNloc,S,W,0.34594899783874705
056,LMFG,SWNloc,SWNloc,S,W,0.7391923102360298
056,LAntTemp,SWNloc,SWNloc,S,W,0.6007072087367616
056,LPostTemp,SWNloc,SWNloc,S,W,1.4454315873216794
056,LAngG,SWNloc,SWNloc,S,W,0.38560013075168414
056,LIFG_orb,SWNloc,SWNloc,S,N,0.743767986127589
056,LIFG,SWNloc,SWNloc,S,N,0.24701325586985343
056,LMFG,SWNloc,SWNloc,S,N,0.6305035767943251
056,LAntTemp,SWNloc,SWNloc,S,N,0.5664903892408131
056,LPostTemp,SWNloc,SWNloc,S,N,1.389238044027956
056,LAngG,SWNloc,SWNloc,S,N,0.4424444967049446
056,LIFG_orb,SWNloc,EventsOrig,S,Sem_photo,0.22337638868586263
056,LIFG,SWNloc,EventsOrig,S,Sem_photo,0.289761775570505
056,LMFG,SWNloc,EventsOrig,S,Sem_photo,0.2431468464586792
056,LAntTemp,SWNloc,EventsOrig,S,Sem_photo,0.43901221292191905
056,LPostTemp,SWNloc,EventsOrig,S,Sem_photo,0.7942745166945056
056,LAngG,SWNloc,EventsOrig,S,Sem_photo,0.36091371998094857
056,LIFG_orb,SWNloc,EventsOrig,S,Perc_photo,0.035484560125252126
056,LIFG,SWNloc,EventsOrig,S,Perc_photo,0.3356211165436632
056,LMFG,SWNloc,EventsOrig,S,Perc_photo,0.10579607191575009
056,LAntTemp,SWNloc,EventsOrig,S,Perc_photo,-0.05113324605844795
056,LPostTemp,SWNloc,EventsOrig,S,Perc_photo,0.6338745470897534
056,LAngG,SWNloc,EventsOrig,S,Perc_photo,0.43344631745385875
056,LIFG_orb,SWNloc,EventsOrig,S,Sem_sent,1.0587661381925326
056,LIFG,SWNloc,EventsOrig,S,Sem_sent,0.6654812180681503
056,LMFG,SWNloc,EventsOrig,S,Sem_sent,0.6964864320321883
056,LAntTemp,SWNloc,EventsOrig,S,Sem_sent,0.7625538385164625
056,LPostTemp,SWNloc,EventsOrig,S,Sem_sent,1.280394018356245
056,LAngG,SWNloc,EventsOrig,S,Sem_sent,0.4078958375746262
056,LIFG_orb,SWNloc,EventsOrig,S,Perc_sent,0.4705631148566555
056,LIFG,SWNloc,EventsOrig,S,Perc_sent,0.5596431229702392
056,LMFG,SWNloc,EventsOrig,S,Perc_sent,0.25192176496111834
056,LAntTemp,SWNloc,EventsOrig,S,Perc_sent,0.07579787013934605
056,LPostTemp,SWNloc,EventsOrig,S,Perc_sent,0.8055283268072193
056,LAngG,SWNloc,EventsOrig,S,Perc_sent,0.5023502432287519
056,LIFG_orb,SWNloc,SWNloc,W,S,0.9754819196332751
056,LIFG,SWNloc,SWNloc,W,S,0.37046983326632926
056,LMFG,SWNloc,SWNloc,W,S,0.6890834491424855
056,LAntTemp,SWNloc,SWNloc,W,S,0.5308293737464967
056,LPostTemp,SWNloc,SWNloc,W,S,1.4158952538769156
056,LAngG,SWNloc,SWNloc,W,S,0.33403957850483046
056,LIFG_orb,SWNloc,SWNloc,W,W,0.9890885955380009
056,LIFG,SWNloc,SWNloc,W,W,0.3794630413968971
056,LMFG,SWNloc,SWNloc,W,W,0.6939451875534006
056,LAntTemp,SWNloc,SWNloc,W,W,0.6183452265534827
056,LPostTemp,SWNloc,SWNloc,W,W,1.525705739702795
056,LAngG,SWNloc,SWNloc,W,W,0.5363608378827419
056,LIFG_orb,SWNloc,SWNloc,W,N,0.8859774981286326
056,LIFG,SWNloc,SWNloc,W,N,0.3642911430484754
056,LMFG,SWNloc,SWNloc,W,N,0.769399746120102
056,LAntTemp,SWNloc,SWNloc,W,N,0.7524678508041157
056,LPostTemp,SWNloc,SWNloc,W,N,1.4721379289036332
056,LAngG,SWNloc,SWNloc,W,N,0.6230719567153037
056,LIFG_orb,SWNloc,EventsOrig,W,Sem_photo,0.189418339234575
056,LIFG,SWNloc,EventsOrig,W,Sem_photo,0.3266446192242286
056,LMFG,SWNloc,EventsOrig,W,Sem_photo,0.37959972765682726
056,LAntTemp,SWNloc,EventsOrig,W,Sem_photo,0.5476099143068952
056,LPostTemp,SWNloc,EventsOrig,W,Sem_photo,0.8108726564059027
056,LAngG,SWNloc,EventsOrig,W,Sem_photo,0.6913705944229745
056,LIFG_orb,SWNloc,EventsOrig,W,Perc_photo,0.12249252822396821
056,LIFG,SWNloc,EventsOrig,W,Perc_photo,0.4522124974216186
056,LMFG,SWNloc,EventsOrig,W,Perc_photo,0.44356663636217425
056,LAntTemp,SWNloc,EventsOrig,W,Perc_photo,0.19507302471432011
056,LPostTemp,SWNloc,EventsOrig,W,Perc_photo,0.7092702754425362
056,LAngG,SWNloc,EventsOrig,W,Perc_photo,0.771836000658419
056,LIFG_orb,SWNloc,EventsOrig,W,Sem_sent,0.886026622113854
056,LIFG,SWNloc,EventsOrig,W,Sem_sent,0.6918964536517844
056,LMFG,SWNloc,EventsOrig,W,Sem_sent,0.5271227431896686
056,LAntTemp,SWNloc,EventsOrig,W,Sem_sent,0.7276425286721008
056,LPostTemp,SWNloc,EventsOrig,W,Sem_sent,1.2856297947533797
056,LAngG,SWNloc,EventsOrig,W,Sem_sent,0.7198118626952743
056,LIFG_orb,SWNloc,EventsOrig,W,Perc_sent,0.6683210599104188
056,LIFG,SWNloc,EventsOrig,W,Perc_sent,0.6976939557923547
056,LMFG,SWNloc,EventsOrig,W,Perc_sent,0.6020196335467082
056,LAntTemp,SWNloc,EventsOrig,W,Perc_sent,0.3349495477690401
056,LPostTemp,SWNloc,EventsOrig,W,Perc_sent,0.9092079665727938
056,LAngG,SWNloc,EventsOrig,W,Perc_sent,0.8940094124690038
056,LIFG_orb,SWNloc,SWNloc,N,S,0.7407644726638142
056,LIFG,SWNloc,SWNloc,N,S,0.2844139303649536
056,LMFG,SWNloc,SWNloc,N,S,0.7006312812251244
056,LAntTemp,SWNloc,SWNloc,N,S,0.5196791722340172
056,LPostTemp,SWNloc,SWNloc,N,S,1.3485289773125135
056,LAngG,SWNloc,SWNloc,N,S,0.42238207336042083
056,LIFG_orb,SWNloc,SWNloc,N,W,0.8417162743266783
056,LIFG,SWNloc,SWNloc,N,W,0.3645744384278196
056,LMFG,SWNloc,SWNloc,N,W,0.7629982522825666
056,LAntTemp,SWNloc,SWNloc,N,W,0.6568971719052242
056,LPostTemp,SWNloc,SWNloc,N,W,1.4508750307411262
056,LAngG,SWNloc,SWNloc,N,W,0.6401247131117983
056,LIFG_orb,SWNloc,SWNloc,N,N,1.0532952746335387
056,LIFG,SWNloc,SWNloc,N,N,0.3580705823991857
056,LMFG,SWNloc,SWNloc,N,N,0.8558216319853927
056,LAntTemp,SWNloc,SWNloc,N,N,0.8271712363284552
056,LPostTemp,SWNloc,SWNloc,N,N,1.5852013811675036
056,LAngG,SWNloc,SWNloc,N,N,0.6250836387065445
056,LIFG_orb,SWNloc,EventsOrig,N,Sem_photo,0.05241961080065758
056,LIFG,SWNloc,EventsOrig,N,Sem_photo,0.18295458230333927
056,LMFG,SWNloc,EventsOrig,N,Sem_photo,0.17246811226525852
056,LAntTemp,SWNloc,EventsOrig,N,Sem_photo,0.4772629816936829
056,LPostTemp,SWNloc,EventsOrig,N,Sem_photo,0.9064197581416332
056,LAngG,SWNloc,EventsOrig,N,Sem_photo,0.7049412030871378
056,LIFG_orb,SWNloc,EventsOrig,N,Perc_photo,0.10655147804811568
056,LIFG,SWNloc,EventsOrig,N,Perc_photo,0.2757230900825062
056,LMFG,SWNloc,EventsOrig,N,Perc_photo,0.4021795788106725
056,LAntTemp,SWNloc,EventsOrig,N,Perc_photo,0.22864707333694326
056,LPostTemp,SWNloc,EventsOrig,N,Perc_photo,0.8313818918812587
056,LAngG,SWNloc,EventsOrig,N,Perc_photo,0.8720241224223009
056,LIFG_orb,SWNloc,EventsOrig,N,Sem_sent,0.4934613877069213
056,LIFG,SWNloc,EventsOrig,N,Sem_sent,0.37730056045842764
056,LMFG,SWNloc,EventsOrig,N,Sem_sent,0.21905421391630983
056,LAntTemp,SWNloc,EventsOrig,N,Sem_sent,0.4575159065156973
056,LPostTemp,SWNloc,EventsOrig,N,Sem_sent,1.1773666007617956
056,LAngG,SWNloc,EventsOrig,N,Sem_sent,0.6612520293055782
056,LIFG_orb,SWNloc,EventsOrig,N,Perc_sent,0.5820388176520523
056,LIFG,SWNloc,EventsOrig,N,Perc_sent,0.4630554488068337
056,LMFG,SWNloc,EventsOrig,N,Perc_sent,0.56431593247729
056,LAntTemp,SWNloc,EventsOrig,N,Perc_sent,0.32231572705212513
056,LPostTemp,SWNloc,EventsOrig,N,Perc_sent,0.982217402119037
056,LAngG,SWNloc,EventsOrig,N,Perc_sent,0.918752150556506
056,LIFG_orb,EventsOrig,SWNloc,Sem_photo,S,0.22337638868586263
056,LIFG,EventsOrig,SWNloc,Sem_photo,S,0.289761775570505
056,LMFG,EventsOrig,SWNloc,Sem_photo,S,0.2431468464586792
056,LAntTemp,EventsOrig,SWNloc,Sem_photo,S,0.43901221292191905
056,LPostTemp,EventsOrig,SWNloc,Sem_photo,S,0.7942745166945056
056,LAngG,EventsOrig,SWNloc,Sem_photo,S,0.36091371998094857
056,LIFG_orb,EventsOrig,SWNloc,Sem_photo,W,0.189418339234575
056,LIFG,EventsOrig,SWNloc,Sem_photo,W,0.3266446192242286
056,LMFG,EventsOrig,SWNloc,Sem_photo,W,0.37959972765682726
056,LAntTemp,EventsOrig,SWNloc,Sem_photo,W,0.5476099143068952
056,LPostTemp,EventsOrig,SWNloc,Sem_photo,W,0.8108726564059027
056,LAngG,EventsOrig,SWNloc,Sem_photo,W,0.6913705944229745
056,LIFG_orb,EventsOrig,SWNloc,Sem_photo,N,0.05241961080065758
056,LIFG,EventsOrig,SWNloc,Sem_photo,N,0.18295458230333927
056,LMFG,EventsOrig,SWNloc,Sem_photo,N,0.17246811226525852
056,LAntTemp,EventsOrig,SWNloc,Sem_photo,N,0.4772629816936829
056,LPostTemp,EventsOrig,SWNloc,Sem_photo,N,0.9064197581416332
056,LAngG,EventsOrig,SWNloc,Sem_photo,N,0.7049412030871378
056,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.1740339195413054
056,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.533255404457496
056,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.0466856818804464
056,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.046116999727256
056,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.6049907118412836
056,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.48277151457112
056,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.8328615000184818
056,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.3150674584556401
056,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.8681557504273676
056,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.27320350166562596
056,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,1.0623192072364422
056,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,1.3297565934808844
056,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.4563639989547398
056,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.462592263369848
056,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.6087145975757433
056,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.855194783270804
056,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,1.1689916993838225
056,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,1.3842420689084953
056,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.5542594153919831
056,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.3313241981069588
056,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.7710353598121799
056,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.3682107085628166
056,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,1.0911068698902986
056,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,1.320017534272222
056,LIFG_orb,EventsOrig,SWNloc,Perc_photo,S,0.035484560125252126
056,LIFG,EventsOrig,SWNloc,Perc_photo,S,0.3356211165436632
056,LMFG,EventsOrig,SWNloc,Perc_photo,S,0.10579607191575009
056,LAntTemp,EventsOrig,SWNloc,Perc_photo,S,-0.05113324605844795
056,LPostTemp,EventsOrig,SWNloc,Perc_photo,S,0.6338745470897534
056,LAngG,EventsOrig,SWNloc,Perc_photo,S,0.43344631745385875
056,LIFG_orb,EventsOrig,SWNloc,Perc_photo,W,0.12249252822396821
056,LIFG,EventsOrig,SWNloc,Perc_photo,W,0.4522124974216186
056,LMFG,EventsOrig,SWNloc,Perc_photo,W,0.44356663636217425
056,LAntTemp,EventsOrig,SWNloc,Perc_photo,W,0.19507302471432011
056,LPostTemp,EventsOrig,SWNloc,Perc_photo,W,0.7092702754425362
056,LAngG,EventsOrig,SWNloc,Perc_photo,W,0.771836000658419
056,LIFG_orb,EventsOrig,SWNloc,Perc_photo,N,0.10655147804811568
056,LIFG,EventsOrig,SWNloc,Perc_photo,N,0.2757230900825062
056,LMFG,EventsOrig,SWNloc,Perc_photo,N,0.4021795788106725
056,LAntTemp,EventsOrig,SWNloc,Perc_photo,N,0.22864707333694326
056,LPostTemp,EventsOrig,SWNloc,Perc_photo,N,0.8313818918812587
056,LAngG,EventsOrig,SWNloc,Perc_photo,N,0.8720241224223009
056,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.8328615000184818
056,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.3150674584556401
056,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.8681557504273676
056,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.27320350166562596
056,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,1.0623192072364422
056,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,1.3297565934808844
056,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.8787811255805499
056,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.06458173791330908
056,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.939055215058169
056,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.6587909957714945
056,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.98795078950168
056,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,1.3492623862927098
056,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.21127039565897865
056,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.4615439654932074
056,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.2744150964887732
056,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.07251818888214631
056,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.7622344737407072
056,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,1.3267171767362445
056,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.6429755590006878
056,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.3364965195809255
056,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.9373657772989101
056,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.7987792354634369
056,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,1.1335816736507922
056,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,1.5255847891945842
056,LIFG_orb,EventsOrig,SWNloc,Sem_sent,S,1.0587661381925326
056,LIFG,EventsOrig,SWNloc,Sem_sent,S,0.6654812180681503
056,LMFG,EventsOrig,SWNloc,Sem_sent,S,0.6964864320321883
056,LAntTemp,EventsOrig,SWNloc,Sem_sent,S,0.7625538385164625
056,LPostTemp,EventsOrig,SWNloc,Sem_sent,S,1.280394018356245
056,LAngG,EventsOrig,SWNloc,Sem_sent,S,0.4078958375746262
056,LIFG_orb,EventsOrig,SWNloc,Sem_sent,W,0.886026622113854
056,LIFG,EventsOrig,SWNloc,Sem_sent,W,0.6918964536517844
056,LMFG,EventsOrig,SWNloc,Sem_sent,W,0.5271227431896686
056,LAntTemp,EventsOrig,SWNloc,Sem_sent,W,0.7276425286721008
056,LPostTemp,EventsOrig,SWNloc,Sem_sent,W,1.2856297947533797
056,LAngG,EventsOrig,SWNloc,Sem_sent,W,0.7198118626952743
056,LIFG_orb,EventsOrig,SWNloc,Sem_sent,N,0.4934613877069213
056,LIFG,EventsOrig,SWNloc,Sem_sent,N,0.37730056045842764
056,LMFG,EventsOrig,SWNloc,Sem_sent,N,0.21905421391630983
056,LAntTemp,EventsOrig,SWNloc,Sem_sent,N,0.4575159065156973
056,LPostTemp,EventsOrig,SWNloc,Sem_sent,N,1.1773666007617956
056,LAngG,EventsOrig,SWNloc,Sem_sent,N,0.6612520293055782
056,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.4563639989547398
056,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.462592263369848
056,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.6087145975757433
056,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.855194783270804
056,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,1.1689916993838225
056,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,1.3842420689084953
056,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.21127039565897865
056,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.4615439654932074
056,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.2744150964887732
056,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.07251818888214631
056,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.7622344737407072
056,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,1.3267171767362445
056,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.2189227174012023
056,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.8945715192885848
056,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.9513811267633198
056,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.2164202235504458
056,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.6114487169904341
056,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.414960824746249
056,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.5086121546912474
056,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.6492232870637012
056,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.39628015099472785
056,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.2350116563068475
056,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.9851003430934528
056,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,1.3597090509498484
056,LIFG_orb,EventsOrig,SWNloc,Perc_sent,S,0.4705631148566555
056,LIFG,EventsOrig,SWNloc,Perc_sent,S,0.5596431229702392
056,LMFG,EventsOrig,SWNloc,Perc_sent,S,0.25192176496111834
056,LAntTemp,EventsOrig,SWNloc,Perc_sent,S,0.07579787013934605
056,LPostTemp,EventsOrig,SWNloc,Perc_sent,S,0.8055283268072193
056,LAngG,EventsOrig,SWNloc,Perc_sent,S,0.5023502432287519
056,LIFG_orb,EventsOrig,SWNloc,Perc_sent,W,0.6683210599104188
056,LIFG,EventsOrig,SWNloc,Perc_sent,W,0.6976939557923547
056,LMFG,EventsOrig,SWNloc,Perc_sent,W,0.6020196335467082
056,LAntTemp,EventsOrig,SWNloc,Perc_sent,W,0.3349495477690401
056,LPostTemp,EventsOrig,SWNloc,Perc_sent,W,0.9092079665727938
056,LAngG,EventsOrig,SWNloc,Perc_sent,W,0.8940094124690038
056,LIFG_orb,EventsOrig,SWNloc,Perc_sent,N,0.5820388176520523
056,LIFG,EventsOrig,SWNloc,Perc_sent,N,0.4630554488068337
056,LMFG,EventsOrig,SWNloc,Perc_sent,N,0.56431593247729
056,LAntTemp,EventsOrig,SWNloc,Perc_sent,N,0.32231572705212513
056,LPostTemp,EventsOrig,SWNloc,Perc_sent,N,0.982217402119037
056,LAngG,EventsOrig,SWNloc,Perc_sent,N,0.918752150556506
056,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.5542594153919831
056,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.3313241981069588
056,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.7710353598121799
056,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.3682107085628166
056,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,1.0911068698902986
056,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,1.320017534272222
056,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.6429755590006878
056,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.3364965195809255
056,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.9373657772989101
056,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.7987792354634369
056,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,1.1335816736507922
056,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,1.5255847891945842
056,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.5086121546912474
056,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.6492232870637012
056,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.39628015099472785
056,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.2350116563068475
056,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.9851003430934528
056,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,1.3597090509498484
056,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.9025537716085856
056,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.5288783918857459
056,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.065480993630261
056,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.8659516284416835
056,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.3076395546020034
056,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.6555450338434199
067,LIFG_orb,SWNloc,SWNloc,S,S,1.0980913035262994
067,LIFG,SWNloc,SWNloc,S,S,0.391348410703529
067,LMFG,SWNloc,SWNloc,S,S,0.4693721770808341
067,LAntTemp,SWNloc,SWNloc,S,S,1.3377216608481401
067,LPostTemp,SWNloc,SWNloc,S,S,1.3321938841233842
067,LAngG,SWNloc,SWNloc,S,S,0.3566641650734939
067,LIFG_orb,SWNloc,SWNloc,S,W,0.9201709601247982
067,LIFG,SWNloc,SWNloc,S,W,0.2824803105401175
067,LMFG,SWNloc,SWNloc,S,W,0.22451755812300123
067,LAntTemp,SWNloc,SWNloc,S,W,1.2636831150975498
067,LPostTemp,SWNloc,SWNloc,S,W,1.0633469817722239
067,LAngG,SWNloc,SWNloc,S,W,0.3160133460319171
067,LIFG_orb,SWNloc,SWNloc,S,N,0.6483473855316153
067,LIFG,SWNloc,SWNloc,S,N,0.15770140710966385
067,LMFG,SWNloc,SWNloc,S,N,0.4883045372296065
067,LAntTemp,SWNloc,SWNloc,S,N,1.1144983319378503
067,LPostTemp,SWNloc,SWNloc,S,N,0.9240739473641623
067,LAngG,SWNloc,SWNloc,S,N,0.22715633637743163
067,LIFG_orb,SWNloc,EventsOrig,S,Sem_photo,0.4583860123293481
067,LIFG,SWNloc,EventsOrig,S,Sem_photo,0.17036004284979211
067,LMFG,SWNloc,EventsOrig,S,Sem_photo,0.2784814001933745
067,LAntTemp,SWNloc,EventsOrig,S,Sem_photo,1.0721059963401627
067,LPostTemp,SWNloc,EventsOrig,S,Sem_photo,0.9505346320656001
067,LAngG,SWNloc,EventsOrig,S,Sem_photo,-0.019824877895532476
067,LIFG_orb,SWNloc,EventsOrig,S,Perc_photo,0.3278130600086399
067,LIFG,SWNloc,EventsOrig,S,Perc_photo,0.2259495324415637
067,LMFG,SWNloc,EventsOrig,S,Perc_photo,0.2228578522502011
067,LAntTemp,SWNloc,EventsOrig,S,Perc_photo,1.2331374234756294
067,LPostTemp,SWNloc,EventsOrig,S,Perc_photo,0.8420438519883938
067,LAngG,SWNloc,EventsOrig,S,Perc_photo,0.1039317921006342
