subject,froi,task1,task2,effect1,effect2,fisher_z
040,LAngG,SWNloc,EventsOrig,N,Perc_sent,0.20172035341754246
040,LIFG_orb,EventsOrig,SWNloc,Sem_photo,S,-0.008367914072872273
040,LIFG,EventsOrig,SWNloc,Sem_photo,S,0.07395163505431429
040,LMFG,EventsOrig,SWNloc,Sem_photo,S,-0.5076400076953308
040,LAntTemp,EventsOrig,SWNloc,Sem_photo,S,0.8833964989900375
040,LPostTemp,EventsOrig,SWNloc,Sem_photo,S,1.2088605027819919
040,LAngG,EventsOrig,SWNloc,Sem_photo,S,-0.010868717640688344
040,LIFG_orb,EventsOrig,SWNloc,Sem_photo,W,-0.053927419504675646
040,LIFG,EventsOrig,SWNloc,Sem_photo,W,0.1074223286043643
040,LMFG,EventsOrig,SWNloc,Sem_photo,W,-0.7294282945642927
040,LAntTemp,EventsOrig,SWNloc,Sem_photo,W,1.0056460489055261
040,LPostTemp,EventsOrig,SWNloc,Sem_photo,W,1.3983548006798547
040,LAngG,EventsOrig,SWNloc,Sem_photo,W,-0.3221881497951306
040,LIFG_orb,EventsOrig,SWNloc,Sem_photo,N,0.1994063350441416
040,LIFG,EventsOrig,SWNloc,Sem_photo,N,0.24196540276582099
040,LMFG,EventsOrig,SWNloc,Sem_photo,N,-0.49246494913117056
040,LAntTemp,EventsOrig,SWNloc,Sem_photo,N,0.9691336133044203
040,LPostTemp,EventsOrig,SWNloc,Sem_photo,N,1.0577991086458836
040,LAngG,EventsOrig,SWNloc,Sem_photo,N,-0.24964618187761997
040,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.9765416754411115
040,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.5048561345384636
040,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.1295798944736575
040,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,1.1983746627126135
040,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.9659328608396744
040,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.35876433927000634
040,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.7887703373283933
040,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.21546355646136917
040,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,1.1001703696239546
040,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.7093568124322287
040,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,1.2374306080909505
040,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,-0.2948310343078651
040,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.4940736333718708
040,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.6114189474816183
040,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.35006199712529773
040,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,1.2752390552730957
040,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,1.005177164373551
040,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,-0.002757012538036979
040,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.7204437114041451
040,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.20563536405028487
040,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.29507914222664156
040,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.6849431954056587
040,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,1.1439887711079542
040,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,-0.2674664877364531
040,LIFG_orb,EventsOrig,SWNloc,Perc_photo,S,-0.07768460086642336
040,LIFG,EventsOrig,SWNloc,Perc_photo,S,-0.19910299972181691
040,LMFG,EventsOrig,SWNloc,Perc_photo,S,-0.4269879173547759
040,LAntTemp,EventsOrig,SWNloc,Perc_photo,S,1.2278935530283104
040,LPostTemp,EventsOrig,SWNloc,Perc_photo,S,1.3405756371473754
040,LAngG,EventsOrig,SWNloc,Perc_photo,S,-0.062327328984657177
040,LIFG_orb,EventsOrig,SWNloc,Perc_photo,W,-0.10760145213101252
040,LIFG,EventsOrig,SWNloc,Perc_photo,W,-0.4409467974077782
040,LMFG,EventsOrig,SWNloc,Perc_photo,W,-0.6761818364190931
040,LAntTemp,EventsOrig,SWNloc,Perc_photo,W,1.3075461764691
040,LPostTemp,EventsOrig,SWNloc,Perc_photo,W,1.2566384738401661
040,LAngG,EventsOrig,SWNloc,Perc_photo,W,-0.05606118261113658
040,LIFG_orb,EventsOrig,SWNloc,Perc_photo,N,0.13711448725243178
040,LIFG,EventsOrig,SWNloc,Perc_photo,N,-0.08509228018298355
040,LMFG,EventsOrig,SWNloc,Perc_photo,N,-0.41220386782791246
040,LAntTemp,EventsOrig,SWNloc,Perc_photo,N,1.0303519504697662
040,LPostTemp,EventsOrig,SWNloc,Perc_photo,N,1.0670270222402427
040,LAngG,EventsOrig,SWNloc,Perc_photo,N,0.024985488364471137
040,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.7887703373283933
040,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.21546355646136917
040,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,1.1001703696239546
040,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.7093568124322287
040,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,1.2374306080909505
040,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,-0.2948310343078651
040,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.8682767771999773
040,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.015776946133817492
040,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,1.1522181304395238
040,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.5418533256595888
040,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.8165426262283345
040,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,-0.9703500520707242
040,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.2043099034150388
040,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.1742022111469303
040,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.2971922568592398
040,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.8539247552225198
040,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,1.1544734453572196
040,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,-0.09320622780239547
040,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.7135936737217121
040,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.010096535457083326
040,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.3050299541984606
040,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.4433257862106297
040,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.9568650782555301
040,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,-0.5844310209100599
040,LIFG_orb,EventsOrig,SWNloc,Sem_sent,S,0.5942868128251394
040,LIFG,EventsOrig,SWNloc,Sem_sent,S,0.21827033376940477
040,LMFG,EventsOrig,SWNloc,Sem_sent,S,-0.09353570861425321
040,LAntTemp,EventsOrig,SWNloc,Sem_sent,S,1.0426995324228945
040,LPostTemp,EventsOrig,SWNloc,Sem_sent,S,1.056142000603978
040,LAngG,EventsOrig,SWNloc,Sem_sent,S,0.2211870782237547
040,LIFG_orb,EventsOrig,SWNloc,Sem_sent,W,0.5772588043886864
040,LIFG,EventsOrig,SWNloc,Sem_sent,W,0.3605876878012819
040,LMFG,EventsOrig,SWNloc,Sem_sent,W,-0.49754513056130917
040,LAntTemp,EventsOrig,SWNloc,Sem_sent,W,1.2032151967775397
040,LPostTemp,EventsOrig,SWNloc,Sem_sent,W,1.1878585845772145
040,LAngG,EventsOrig,SWNloc,Sem_sent,W,0.36892837241398563
040,LIFG_orb,EventsOrig,SWNloc,Sem_sent,N,0.5746095764079991
040,LIFG,EventsOrig,SWNloc,Sem_sent,N,0.3464042183507474
040,LMFG,EventsOrig,SWNloc,Sem_sent,N,-0.4433586638677276
040,LAntTemp,EventsOrig,SWNloc,Sem_sent,N,1.1154309968850489
040,LPostTemp,EventsOrig,SWNloc,Sem_sent,N,0.858050694944256
040,LAngG,EventsOrig,SWNloc,Sem_sent,N,0.02214038947625595
040,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.4940736333718708
040,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.6114189474816183
040,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.35006199712529773
040,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,1.2752390552730957
040,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,1.005177164373551
040,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,-0.002757012538036979
040,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.2043099034150388
040,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.1742022111469303
040,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.2971922568592398
040,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.8539247552225198
040,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,1.1544734453572196
040,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,-0.09320622780239547
040,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.253297887740321
040,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.8242053568792508
040,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.22476457830884106
040,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.4725074582230746
040,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.2066492253435517
040,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.47997349730012323
040,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.3508408870939529
040,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.3012731015575814
040,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.012976169998059561
040,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.7669720059663552
040,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,1.1736172960560434
040,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.05142517433947813
040,LIFG_orb,EventsOrig,SWNloc,Perc_sent,S,-0.06928571733339668
040,LIFG,EventsOrig,SWNloc,Perc_sent,S,-0.1696375662294685
040,LMFG,EventsOrig,SWNloc,Perc_sent,S,0.07484851341339253
040,LAntTemp,EventsOrig,SWNloc,Perc_sent,S,0.9315665207857058
040,LPostTemp,EventsOrig,SWNloc,Perc_sent,S,1.1273988306778056
040,LAngG,EventsOrig,SWNloc,Perc_sent,S,0.19613700017181598
040,LIFG_orb,EventsOrig,SWNloc,Perc_sent,W,-0.09691140624445854
040,LIFG,EventsOrig,SWNloc,Perc_sent,W,-0.02238700327547695
040,LMFG,EventsOrig,SWNloc,Perc_sent,W,-0.11817493449015345
040,LAntTemp,EventsOrig,SWNloc,Perc_sent,W,0.9965333756270954
040,LPostTemp,EventsOrig,SWNloc,Perc_sent,W,1.2562829073926425
040,LAngG,EventsOrig,SWNloc,Perc_sent,W,0.15406365482740547
040,LIFG_orb,EventsOrig,SWNloc,Perc_sent,N,0.18778964088502648
040,LIFG,EventsOrig,SWNloc,Perc_sent,N,0.0058628808404804405
040,LMFG,EventsOrig,SWNloc,Perc_sent,N,-0.028675392176117327
040,LAntTemp,EventsOrig,SWNloc,Perc_sent,N,0.9250186361613748
040,LPostTemp,EventsOrig,SWNloc,Perc_sent,N,0.9044035519142518
040,LAngG,EventsOrig,SWNloc,Perc_sent,N,0.20172035341754246
040,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.7204437114041451
040,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.20563536405028487
040,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.29507914222664156
040,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.6849431954056587
040,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,1.1439887711079542
040,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,-0.2674664877364531
040,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.7135936737217121
040,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.010096535457083326
040,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.3050299541984606
040,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.4433257862106297
040,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.9568650782555301
040,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,-0.5844310209100599
040,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.3508408870939529
040,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.3012731015575814
040,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.012976169998059561
040,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.7669720059663552
040,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,1.1736172960560434
040,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.05142517433947813
040,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.7061597572661361
040,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.19521188889726881
040,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.019786798486003773
040,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.33906652290666456
040,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,1.195045675023941
040,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,-0.2081193115430065
057,LIFG_orb,SWNloc,SWNloc,S,W,0.783594688610718
057,LIFG,SWNloc,SWNloc,S,W,0.07951198141083106
057,LMFG,SWNloc,SWNloc,S,W,0.6214856877129592
057,LAntTemp,SWNloc,SWNloc,S,W,0.7563937188539688
057,LPostTemp,SWNloc,SWNloc,S,W,0.9915160988882404
057,LAngG,SWNloc,SWNloc,S,W,0.21983347418237986
057,LIFG_orb,SWNloc,EventsOrig,S,Sem_photo,-0.2587849808793585
057,LIFG,SWNloc,EventsOrig,S,Sem_photo,-0.3534475352025173
057,LMFG,SWNloc,EventsOrig,S,Sem_photo,0.2452565314316444
057,LAntTemp,SWNloc,EventsOrig,S,Sem_photo,0.174215178370245
057,LPostTemp,SWNloc,EventsOrig,S,Sem_photo,0.5583481758329022
057,LAngG,SWNloc,EventsOrig,S,Sem_photo,0.30947894344639254
057,LIFG_orb,SWNloc,EventsOrig,S,Perc_photo,-0.30058728115589267
057,LIFG,SWNloc,EventsOrig,S,Perc_photo,-0.3446314302700426
057,LMFG,SWNloc,EventsOrig,S,Perc_photo,-0.21620190590431335
057,LAntTemp,SWNloc,EventsOrig,S,Perc_photo,-0.3418216763385043
057,LPostTemp,SWNloc,EventsOrig,S,Perc_photo,0.07365986255112038
057,LAngG,SWNloc,EventsOrig,S,Perc_photo,-0.7148267982496658
057,LIFG_orb,SWNloc,EventsOrig,S,Sem_sent,0.5546754323892248
057,LIFG,SWNloc,EventsOrig,S,Sem_sent,0.08364058475918655
057,LMFG,SWNloc,EventsOrig,S,Sem_sent,0.22144513948808262
057,LAntTemp,SWNloc,EventsOrig,S,Sem_sent,0.598860882673764
057,LPostTemp,SWNloc,EventsOrig,S,Sem_sent,1.1704956476405008
057,LAngG,SWNloc,EventsOrig,S,Sem_sent,0.17906239881352812
057,LIFG_orb,SWNloc,EventsOrig,S,Perc_sent,-0.0017215547478318272
057,LIFG,SWNloc,EventsOrig,S,Perc_sent,-0.1813310240186968
057,LMFG,SWNloc,EventsOrig,S,Perc_sent,-0.2810291856033746
057,LAntTemp,SWNloc,EventsOrig,S,Perc_sent,-0.06709023323727754
057,LPostTemp,SWNloc,EventsOrig,S,Perc_sent,0.4650598954271333
057,LAngG,SWNloc,EventsOrig,S,Perc_sent,-0.3241742704912716
057,LIFG_orb,SWNloc,SWNloc,W,S,0.783594688610718
057,LIFG,SWNloc,SWNloc,W,S,0.07951198141083106
057,LMFG,SWNloc,SWNloc,W,S,0.6214856877129592
057,LAntTemp,SWNloc,SWNloc,W,S,0.7563937188539688
057,LPostTemp,SWNloc,SWNloc,W,S,0.9915160988882404
057,LAngG,SWNloc,SWNloc,W,S,0.21983347418237986
057,LIFG_orb,SWNloc,SWNloc,W,W,0.8618488356485124
057,LIFG,SWNloc,SWNloc,W,W,0.5380276905842277
057,LMFG,SWNloc,SWNloc,W,W,0.743960510313554
057,LAntTemp,SWNloc,SWNloc,W,W,1.0606275990538743
057,LPostTemp,SWNloc,SWNloc,W,W,1.341413038951859
057,LAngG,SWNloc,SWNloc,W,W,0.37052278698855207
057,LIFG_orb,SWNloc,SWNloc,W,N,0.3380880250830336
057,LIFG,SWNloc,SWNloc,W,N,0.20551253987178197
057,LMFG,SWNloc,SWNloc,W,N,0.022813591145574796
057,LAntTemp,SWNloc,SWNloc,W,N,0.3745661007953831
057,LPostTemp,SWNloc,SWNloc,W,N,0.4429773858326839
057,LAngG,SWNloc,SWNloc,W,N,-0.12283934546299952
057,LIFG_orb,SWNloc,EventsOrig,W,Sem_photo,-0.27052152721113043
057,LIFG,SWNloc,EventsOrig,W,Sem_photo,-0.6975529896234111
057,LMFG,SWNloc,EventsOrig,W,Sem_photo,0.29899904923629117
057,LAntTemp,SWNloc,EventsOrig,W,Sem_photo,0.6864003731447571
057,LPostTemp,SWNloc,EventsOrig,W,Sem_photo,0.7540177497050826
057,LAngG,SWNloc,EventsOrig,W,Sem_photo,0.4833340715066896
057,LIFG_orb,SWNloc,EventsOrig,W,Perc_photo,-0.3570662504088
057,LIFG,SWNloc,EventsOrig,W,Perc_photo,-0.36661575505489574
057,LMFG,SWNloc,EventsOrig,W,Perc_photo,-0.22303408214472753
057,LAntTemp,SWNloc,EventsOrig,W,Perc_photo,-0.31850213581355646
057,LPostTemp,SWNloc,EventsOrig,W,Perc_photo,0.04405477391212932
057,LAngG,SWNloc,EventsOrig,W,Perc_photo,-0.49109406486619694
057,LIFG_orb,SWNloc,EventsOrig,W,Sem_sent,0.7755082913606735
057,LIFG,SWNloc,EventsOrig,W,Sem_sent,0.7583346481913171
057,LMFG,SWNloc,EventsOrig,W,Sem_sent,0.3393528024621171
057,LAntTemp,SWNloc,EventsOrig,W,Sem_sent,1.3566951191894472
057,LPostTemp,SWNloc,EventsOrig,W,Sem_sent,1.6111309506448208
057,LAngG,SWNloc,EventsOrig,W,Sem_sent,0.43305609958300223
057,LIFG_orb,SWNloc,EventsOrig,W,Perc_sent,0.09397935490541098
057,LIFG,SWNloc,EventsOrig,W,Perc_sent,0.18275546936504813
057,LMFG,SWNloc,EventsOrig,W,Perc_sent,-0.26684678587611926
057,LAntTemp,SWNloc,EventsOrig,W,Perc_sent,0.19485680897732077
057,LPostTemp,SWNloc,EventsOrig,W,Perc_sent,0.4430730024582066
057,LAngG,SWNloc,EventsOrig,W,Perc_sent,-0.14396375036891568
057,LIFG_orb,SWNloc,SWNloc,N,W,0.3380880250830336
057,LIFG,SWNloc,SWNloc,N,W,0.20551253987178197
057,LMFG,SWNloc,SWNloc,N,W,0.022813591145574796
057,LAntTemp,SWNloc,SWNloc,N,W,0.3745661007953831
057,LPostTemp,SWNloc,SWNloc,N,W,0.4429773858326839
057,LAngG,SWNloc,SWNloc,N,W,-0.12283934546299952
