subject,group1,group2,froi1,froi2,overlap
040,1,2,TP2,Cer1,0.0
040,1,2,TP2,TP4,0.0
040,1,2,TP2,F3,0.0
040,1,2,TP2,TP1,0.0
040,1,2,TP2,O1,0.0
040,1,2,TP2,Cer2,0.0
040,1,2,TP2,O2,0.0
040,1,2,Cer1,F2,0.0
040,1,2,Cer1,F1,0.0
040,1,2,Cer1,TP3,0.0
040,1,2,Cer1,TP2,0.0
040,1,2,Cer1,Cer1,0.11440677966101695
040,1,2,Cer1,TP4,0.0
040,1,2,Cer1,F3,0.0
040,1,2,Cer1,TP1,0.0
040,1,2,Cer1,O1,0.0
040,1,2,Cer1,Cer2,0.0
040,1,2,Cer1,O2,0.0
040,1,2,TP4,F2,0.0
040,1,2,TP4,F1,0.0
040,1,2,TP4,TP3,0.0
040,1,2,TP4,TP2,0.0
040,1,2,TP4,Cer1,0.0
040,1,2,TP4,TP4,0.17346938775510204
040,1,2,TP4,F3,0.0
040,1,2,TP4,TP1,0.0
040,1,2,TP4,O1,0.0
040,1,2,TP4,Cer2,0.0
040,1,2,TP4,O2,0.0
040,1,2,F3,F2,0.0
040,1,2,F3,F1,0.0
040,1,2,F3,TP3,0.0
040,1,2,F3,TP2,0.0
040,1,2,F3,Cer1,0.0
040,1,2,F3,TP4,0.0
040,1,2,F3,F3,0.021739130434782608
040,1,2,F3,TP1,0.0
040,1,2,F3,O1,0.0
040,1,2,F3,Cer2,0.0
040,1,2,F3,O2,0.0
040,1,2,TP1,F2,0.0
040,1,2,TP1,F1,0.0
040,1,2,TP1,TP3,0.0
040,1,2,TP1,TP2,0.0
040,1,2,TP1,Cer1,0.0
040,1,2,TP1,TP4,0.0
040,1,2,TP1,F3,0.0
040,1,2,TP1,TP1,0.08411214953271028
040,1,2,TP1,O1,0.0
040,1,2,TP1,Cer2,0.0
040,1,2,TP1,O2,0.0
040,1,2,O1,F2,0.0
040,1,2,O1,F1,0.0
040,1,2,O1,TP3,0.0
040,1,2,O1,TP2,0.0
040,1,2,O1,Cer1,0.0
040,1,2,O1,TP4,0.0
040,1,2,O1,F3,0.0
040,1,2,O1,TP1,0.0
040,1,2,O1,O1,0.12307692307692308
040,1,2,O1,Cer2,0.0
040,1,2,O1,O2,0.0
040,1,2,Cer2,F2,0.0
040,1,2,Cer2,F1,0.0
040,1,2,Cer2,TP3,0.0
040,1,2,Cer2,TP2,0.0
040,1,2,Cer2,Cer1,0.0
040,1,2,Cer2,TP4,0.0
040,1,2,Cer2,F3,0.0
040,1,2,Cer2,TP1,0.0
040,1,2,Cer2,O1,0.0
040,1,2,Cer2,Cer2,0.11206896551724138
